Name : nvn2hg giao dịch với conkuvodich12 || Time : 2023-02-25 00:04:31 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 8 Số lượng : 1;  8 Số lượng : 1;  7 Số lượng : 1;  7 Số lượng : 1;  9 Số lượng : 1; ] Xu nhận :0
Name : topsever giao dịch với trumsever || Time : 2023-02-25 12:27:56 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[340 Số lượng : 1;] Xu nhận :0
Name : trumsever giao dịch với topsever || Time : 2023-02-25 12:28:32 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : topsever giao dịch với trumsever || Time : 2023-02-25 12:28:32 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : mylove giao dịch với adyoral || Time : 2023-02-25 12:47:12 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 557 Số lượng : 1;  380 Số lượng : 1;  316 Số lượng : 1; ] Xu nhận :0
Name : adyoral giao dịch với mylove || Time : 2023-02-25 12:47:12 || Item chuyển : [ 557 Số lượng : 1;  380 Số lượng : 1;  316 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tanker giao dịch với tttttt || Time : 2023-02-25 12:48:39 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 309 Số lượng : 1;  384 Số lượng : 11;  385 Số lượng : 2;  308 Số lượng : 1;  964 Số lượng : 1;  964 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  960 Số lượng : 3;  308 Số lượng : 1; ] Xu nhận :0
Name : tttttt giao dịch với tanker || Time : 2023-02-25 12:48:39 || Item chuyển : [ 309 Số lượng : 1;  384 Số lượng : 11;  385 Số lượng : 2;  308 Số lượng : 1;  964 Số lượng : 1;  964 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  960 Số lượng : 3;  308 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : jfjxbk giao dịch với tinhshin11 || Time : 2023-02-25 12:53:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 540 Số lượng : 3; ] Xu nhận :0
Name : tinhshin11 giao dịch với jfjxbk || Time : 2023-02-25 12:53:37 || Item chuyển : [ 540 Số lượng : 3; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tonyteo giao dịch với tonyphong || Time : 2023-02-25 13:03:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 960 Số lượng : 4;  385 Số lượng : 13;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1; ] Xu nhận :0
Name : tonyphong giao dịch với tonyteo || Time : 2023-02-25 13:03:37 || Item chuyển : [ 960 Số lượng : 4;  385 Số lượng : 13;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tonyteo giao dịch với tonyphong || Time : 2023-02-25 13:05:06 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1; ] Xu nhận :0
Name : tonyphong giao dịch với tonyteo || Time : 2023-02-25 13:05:06 || Item chuyển : [ 309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tonyteo giao dịch với tonyphong || Time : 2023-02-25 13:05:39 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 384 Số lượng : 27;  308 Số lượng : 1;  972 Số lượng : 12; ] Xu nhận :0
Name : tonyphong giao dịch với tonyteo || Time : 2023-02-25 13:05:39 || Item chuyển : [ 384 Số lượng : 27;  308 Số lượng : 1;  972 Số lượng : 12; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : vietansama giao dịch với ankunn || Time : 2023-02-25 13:12:22 || Item chuyển : [853 Số lượng : 105;852 Số lượng : 92;851 Số lượng : 109;28 Số lượng : 1;640 Số lượng : 105;650 Số lượng : 83;437 Số lượng : 10;251 Số lượng : 4;638 Số lượng : 97;648 Số lượng : 87;854 Số lượng : 86;879 Số lượng : 89;] Xu giao dịch :60000000 || Item Nhận :[] Xu nhận :0
Name : ankunn giao dịch với vietansama || Time : 2023-02-25 13:12:22 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[853 Số lượng : 105;852 Số lượng : 92;851 Số lượng : 109;28 Số lượng : 1;640 Số lượng : 105;650 Số lượng : 83;437 Số lượng : 10;251 Số lượng : 4;638 Số lượng : 97;648 Số lượng : 87;854 Số lượng : 86;879 Số lượng : 89;] Xu nhận :60000000
Name : ankunn giao dịch với vietansama || Time : 2023-02-25 13:13:17 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 575 Số lượng : 1;  236 Số lượng : 54;  639 Số lượng : 56;  651 Số lượng : 123;  649 Số lượng : 99;  641 Số lượng : 104;  880 Số lượng : 98; ] Xu nhận :0
Name : vietansama giao dịch với ankunn || Time : 2023-02-25 13:13:17 || Item chuyển : [ 575 Số lượng : 1;  236 Số lượng : 54;  639 Số lượng : 56;  651 Số lượng : 123;  649 Số lượng : 99;  641 Số lượng : 104;  880 Số lượng : 98; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tonyteo giao dịch với tonyteo113 || Time : 2023-02-25 13:15:08 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 964 Số lượng : 1;  308 Số lượng : 1;  960 Số lượng : 2;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  964 Số lượng : 1;  964 Số lượng : 1;  309 Số lượng : 1;  385 Số lượng : 9;  384 Số lượng : 25; ] Xu nhận :0
Name : tonyteo113 giao dịch với tonyteo || Time : 2023-02-25 13:15:08 || Item chuyển : [ 964 Số lượng : 1;  308 Số lượng : 1;  960 Số lượng : 2;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  964 Số lượng : 1;  964 Số lượng : 1;  309 Số lượng : 1;  385 Số lượng : 9;  384 Số lượng : 25; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tonyteo giao dịch với tonyteo113 || Time : 2023-02-25 13:15:42 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 309 Số lượng : 1;  972 Số lượng : 12;  309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1; ] Xu nhận :0
Name : tonyteo113 giao dịch với tonyteo || Time : 2023-02-25 13:15:42 || Item chuyển : [ 309 Số lượng : 1;  972 Số lượng : 12;  309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : caicucot giao dịch với cocainit || Time : 2023-02-25 13:21:53 || Item chuyển : [972 Số lượng : 2;308 Số lượng : 1;384 Số lượng : 3;960 Số lượng : 1;385 Số lượng : 1;383 Số lượng : 2;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với caicucot || Time : 2023-02-25 13:21:53 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[972 Số lượng : 2;308 Số lượng : 1;384 Số lượng : 3;960 Số lượng : 1;385 Số lượng : 1;383 Số lượng : 2;] Xu nhận :0
Name : iuemma giao dịch với imauaa || Time : 2023-02-25 13:22:13 || Item chuyển : [] Xu giao dịch :60000000 || Item Nhận :[] Xu nhận :0
Name : imauaa giao dịch với iuemma || Time : 2023-02-25 13:22:13 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :60000000
Name : caicucot giao dịch với cocainit || Time : 2023-02-25 13:42:39 || Item chuyển : [972 Số lượng : 11;309 Số lượng : 1;385 Số lượng : 10;964 Số lượng : 1;384 Số lượng : 20;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với caicucot || Time : 2023-02-25 13:42:39 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[972 Số lượng : 11;309 Số lượng : 1;385 Số lượng : 10;964 Số lượng : 1;384 Số lượng : 20;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu nhận :0
Name : caicucot giao dịch với cocainit || Time : 2023-02-25 13:58:20 || Item chuyển : [385 Số lượng : 10;384 Số lượng : 24;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;972 Số lượng : 7;309 Số lượng : 1;964 Số lượng : 1;964 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu giao dịch :70000000 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với caicucot || Time : 2023-02-25 13:58:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[385 Số lượng : 10;384 Số lượng : 24;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;972 Số lượng : 7;309 Số lượng : 1;964 Số lượng : 1;964 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu nhận :70000000
Name : cocainit giao dịch với chanbedu || Time : 2023-02-25 13:59:48 || Item chuyển : [385 Số lượng : 10;964 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : chanbedu giao dịch với cocainit || Time : 2023-02-25 13:59:48 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[385 Số lượng : 10;964 Số lượng : 1;] Xu nhận :0
Name : uainiy giao dịch với imauaa || Time : 2023-02-25 14:05:09 || Item chuyển : [454 Số lượng : 1;454 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;899 Số lượng : 5;854 Số lượng : 343;282 Số lượng : 79;851 Số lượng : 297;853 Số lượng : 504;852 Số lượng : 501;] Xu giao dịch :332000000 || Item Nhận :[] Xu nhận :0
Name : imauaa giao dịch với uainiy || Time : 2023-02-25 14:05:09 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[454 Số lượng : 1;454 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;899 Số lượng : 5;854 Số lượng : 343;282 Số lượng : 79;851 Số lượng : 297;853 Số lượng : 504;852 Số lượng : 501;] Xu nhận :332000000
Name : imauaa giao dịch với uainiy || Time : 2023-02-25 14:05:44 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 880 Số lượng : 363;  879 Số lượng : 327;  38 Số lượng : 292;  648 Số lượng : 317;  236 Số lượng : 301; ] Xu nhận :0
Name : uainiy giao dịch với imauaa || Time : 2023-02-25 14:05:44 || Item chuyển : [ 880 Số lượng : 363;  879 Số lượng : 327;  38 Số lượng : 292;  648 Số lượng : 317;  236 Số lượng : 301; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : sadboy giao dịch với satann || Time : 2023-02-25 14:09:04 || Item chuyển : [641 Số lượng : 2704;640 Số lượng : 2707;638 Số lượng : 2672;639 Số lượng : 2868;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : satann giao dịch với sadboy || Time : 2023-02-25 14:09:04 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[641 Số lượng : 2704;640 Số lượng : 2707;638 Số lượng : 2672;639 Số lượng : 2868;] Xu nhận :0
Name : trumhack giao dịch với trumhacam69 || Time : 2023-02-25 14:12:56 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 540 Số lượng : 70; ] Xu nhận :0
Name : trumhacam69 giao dịch với trumhack || Time : 2023-02-25 14:12:56 || Item chuyển : [ 540 Số lượng : 70; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : manmis giao dịch với chanbedu || Time : 2023-02-25 14:29:11 || Item chuyển : [309 Số lượng : 1;385 Số lượng : 8;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 640 Số lượng : 2246;  639 Số lượng : 2327;  641 Số lượng : 2295;  638 Số lượng : 2309;  362 Số lượng : 1;  357 Số lượng : 1;  359 Số lượng : 1;  363 Số lượng : 1;  359 Số lượng : 1; ] Xu nhận :0
Name : chanbedu giao dịch với manmis || Time : 2023-02-25 14:29:11 || Item chuyển : [ 640 Số lượng : 2246;  639 Số lượng : 2327;  641 Số lượng : 2295;  638 Số lượng : 2309;  362 Số lượng : 1;  357 Số lượng : 1;  359 Số lượng : 1;  363 Số lượng : 1;  359 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[309 Số lượng : 1;385 Số lượng : 8;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu nhận :0
Name : google giao dịch với shoppe || Time : 2023-02-25 14:35:00 || Item chuyển : [385 Số lượng : 4;384 Số lượng : 12;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : shoppe giao dịch với google || Time : 2023-02-25 14:35:00 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[385 Số lượng : 4;384 Số lượng : 12;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;] Xu nhận :0
Name : cocainit giao dịch với manmis || Time : 2023-02-25 14:41:57 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 972 Số lượng : 6;  970 Số lượng : 17;  856 Số lượng : 28;  278 Số lượng : 11;  277 Số lượng : 14;  275 Số lượng : 10;  276 Số lượng : 9;  973 Số lượng : 9;  845 Số lượng : 16;  971 Số lượng : 13;  877 Số lượng : 7;  964 Số lượng : 1; ] Xu nhận :0
Name : manmis giao dịch với cocainit || Time : 2023-02-25 14:41:57 || Item chuyển : [ 972 Số lượng : 6;  970 Số lượng : 17;  856 Số lượng : 28;  278 Số lượng : 11;  277 Số lượng : 14;  275 Số lượng : 10;  276 Số lượng : 9;  973 Số lượng : 9;  845 Số lượng : 16;  971 Số lượng : 13;  877 Số lượng : 7;  964 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : clone1 giao dịch với shoppe || Time : 2023-02-25 15:08:00 || Item chuyển : [964 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : shoppe giao dịch với clone1 || Time : 2023-02-25 15:08:00 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[964 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu nhận :0
Name : goldriver giao dịch với sungsuong01 || Time : 2023-02-25 15:25:31 || Item chuyển : [407 Số lượng : 1;443 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : sungsuong01 giao dịch với goldriver || Time : 2023-02-25 15:25:31 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[407 Số lượng : 1;443 Số lượng : 1;] Xu nhận :0
Name : sungsuong01 giao dịch với goldriver || Time : 2023-02-25 15:27:33 || Item chuyển : [160 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : goldriver giao dịch với sungsuong01 || Time : 2023-02-25 15:27:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[160 Số lượng : 1;] Xu nhận :0
Name : sungsuong01 giao dịch với goldriver || Time : 2023-02-25 15:29:09 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 160 Số lượng : 1; ] Xu nhận :0
Name : goldriver giao dịch với sungsuong01 || Time : 2023-02-25 15:29:09 || Item chuyển : [ 160 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tanker giao dịch với duonggo || Time : 2023-02-25 15:50:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 577 Số lượng : 34;  574 Số lượng : 27;  573 Số lượng : 25;  578 Số lượng : 34;  442 Số lượng : 1;  545 Số lượng : 11;  575 Số lượng : 27;  576 Số lượng : 21; ] Xu nhận :0
Name : duonggo giao dịch với tanker || Time : 2023-02-25 15:50:20 || Item chuyển : [ 577 Số lượng : 34;  574 Số lượng : 27;  573 Số lượng : 25;  578 Số lượng : 34;  442 Số lượng : 1;  545 Số lượng : 11;  575 Số lượng : 27;  576 Số lượng : 21; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumtopblow giao dịch với trumpkblow || Time : 2023-02-25 15:51:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 98 Số lượng : 1; ] Xu nhận :0
Name : trumpkblow giao dịch với trumtopblow || Time : 2023-02-25 15:51:33 || Item chuyển : [ 98 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhack giao dịch với trumgv11 || Time : 2023-02-25 15:59:49 || Item chuyển : [649 Số lượng : 994;651 Số lượng : 1019;648 Số lượng : 935;650 Số lượng : 981;640 Số lượng : 877;638 Số lượng : 855;641 Số lượng : 935;639 Số lượng : 824;540 Số lượng : 60;903 Số lượng : 54;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với trumhack || Time : 2023-02-25 15:59:49 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[649 Số lượng : 994;651 Số lượng : 1019;648 Số lượng : 935;650 Số lượng : 981;640 Số lượng : 877;638 Số lượng : 855;641 Số lượng : 935;639 Số lượng : 824;540 Số lượng : 60;903 Số lượng : 54;] Xu nhận :0
Name : trumclone giao dịch với trumgv11 || Time : 2023-02-25 16:00:49 || Item chuyển : [638 Số lượng : 391;651 Số lượng : 358;649 Số lượng : 378;640 Số lượng : 376;648 Số lượng : 390;639 Số lượng : 352;641 Số lượng : 387;650 Số lượng : 376;903 Số lượng : 15;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với trumclone || Time : 2023-02-25 16:00:49 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[638 Số lượng : 391;651 Số lượng : 358;649 Số lượng : 378;640 Số lượng : 376;648 Số lượng : 390;639 Số lượng : 352;641 Số lượng : 387;650 Số lượng : 376;903 Số lượng : 15;] Xu nhận :0
Name : sungsuong01 giao dịch với goldriver || Time : 2023-02-25 16:07:38 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 639 Số lượng : 4; ] Xu nhận :0
Name : goldriver giao dịch với sungsuong01 || Time : 2023-02-25 16:07:38 || Item chuyển : [ 639 Số lượng : 4; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cloness giao dịch với trumgv11 || Time : 2023-02-25 16:15:31 || Item chuyển : [648 Số lượng : 15554;650 Số lượng : 15903;649 Số lượng : 15926;651 Số lượng : 15652;638 Số lượng : 6050;641 Số lượng : 6027;640 Số lượng : 6115;639 Số lượng : 6120;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với cloness || Time : 2023-02-25 16:15:31 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[648 Số lượng : 15554;650 Số lượng : 15903;649 Số lượng : 15926;651 Số lượng : 15652;638 Số lượng : 6050;641 Số lượng : 6027;640 Số lượng : 6115;639 Số lượng : 6120;] Xu nhận :0
Name : clonexx giao dịch với trumgv11 || Time : 2023-02-25 16:16:27 || Item chuyển : [649 Số lượng : 8437;648 Số lượng : 8273;650 Số lượng : 8208;651 Số lượng : 8343;638 Số lượng : 1352;641 Số lượng : 1354;640 Số lượng : 1319;639 Số lượng : 1421;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với clonexx || Time : 2023-02-25 16:16:27 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[649 Số lượng : 8437;648 Số lượng : 8273;650 Số lượng : 8208;651 Số lượng : 8343;638 Số lượng : 1352;641 Số lượng : 1354;640 Số lượng : 1319;639 Số lượng : 1421;] Xu nhận :0
Name : tanjiro giao dịch với trumgv11 || Time : 2023-02-25 16:17:23 || Item chuyển : [649 Số lượng : 13948;648 Số lượng : 14051;650 Số lượng : 7266;638 Số lượng : 23793;641 Số lượng : 23565;651 Số lượng : 7282;639 Số lượng : 23950;640 Số lượng : 23661;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với tanjiro || Time : 2023-02-25 16:17:23 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[649 Số lượng : 13948;648 Số lượng : 14051;650 Số lượng : 7266;638 Số lượng : 23793;641 Số lượng : 23565;651 Số lượng : 7282;639 Số lượng : 23950;640 Số lượng : 23661;] Xu nhận :0
Name : sungsuong01 giao dịch với goldriver || Time : 2023-02-25 16:17:30 || Item chuyển : [639 Số lượng : 2;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : goldriver giao dịch với sungsuong01 || Time : 2023-02-25 16:17:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[639 Số lượng : 2;] Xu nhận :0
Name : inosuke giao dịch với trumgv11 || Time : 2023-02-25 16:18:11 || Item chuyển : [641 Số lượng : 4361;638 Số lượng : 4266;639 Số lượng : 4254;650 Số lượng : 4317;649 Số lượng : 4507;640 Số lượng : 4268;651 Số lượng : 4247;648 Số lượng : 4331;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với inosuke || Time : 2023-02-25 16:18:11 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[641 Số lượng : 4361;638 Số lượng : 4266;639 Số lượng : 4254;650 Số lượng : 4317;649 Số lượng : 4507;640 Số lượng : 4268;651 Số lượng : 4247;648 Số lượng : 4331;] Xu nhận :0
Name : minhphuong giao dịch với trumgv11 || Time : 2023-02-25 16:19:03 || Item chuyển : [651 Số lượng : 4271;649 Số lượng : 4279;648 Số lượng : 4229;650 Số lượng : 4219;639 Số lượng : 3138;641 Số lượng : 3149;638 Số lượng : 3167;640 Số lượng : 3161;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv11 giao dịch với minhphuong || Time : 2023-02-25 16:19:03 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[651 Số lượng : 4271;649 Số lượng : 4279;648 Số lượng : 4229;650 Số lượng : 4219;639 Số lượng : 3138;641 Số lượng : 3149;638 Số lượng : 3167;640 Số lượng : 3161;] Xu nhận :0
Name : kagsudj giao dịch với trumgv11 || Time : 2023-02-25 16:27:35 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 650 Số lượng : 20000;  649 Số lượng : 10000;  651 Số lượng : 10000;  648 Số lượng : 7763; ] Xu nhận :0
Name : trumgv11 giao dịch với kagsudj || Time : 2023-02-25 16:27:35 || Item chuyển : [ 650 Số lượng : 20000;  649 Số lượng : 10000;  651 Số lượng : 10000;  648 Số lượng : 7763; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : kagsudj giao dịch với trumupnlsk || Time : 2023-02-25 16:30:55 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 648 Số lượng : 10557; ] Xu nhận :0
Name : trumupnlsk giao dịch với kagsudj || Time : 2023-02-25 16:30:55 || Item chuyển : [ 648 Số lượng : 10557; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : kagsudj giao dịch với trumgv1 || Time : 2023-02-25 16:43:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 648 Số lượng : 10133; ] Xu nhận :0
Name : trumgv1 giao dịch với kagsudj || Time : 2023-02-25 16:43:58 || Item chuyển : [ 648 Số lượng : 10133; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : kagsudj giao dịch với trumgv11 || Time : 2023-02-25 16:45:24 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 649 Số lượng : 20000;  650 Số lượng : 21250;  651 Số lượng : 20000;  651 Số lượng : 11172;  649 Số lượng : 18469;  650 Số lượng : 20; ] Xu nhận :0
Name : trumgv11 giao dịch với kagsudj || Time : 2023-02-25 16:45:24 || Item chuyển : [ 649 Số lượng : 20000;  650 Số lượng : 21250;  651 Số lượng : 20000;  651 Số lượng : 11172;  649 Số lượng : 18469;  650 Số lượng : 20; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : wgwgwwg giao dịch với chuhenho || Time : 2023-02-25 16:56:13 || Item chuyển : [309 Số lượng : 1;309 Số lượng : 1;308 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;385 Số lượng : 18;] Xu giao dịch :70000000 || Item Nhận :[] Xu nhận :0
Name : chuhenho giao dịch với wgwgwwg || Time : 2023-02-25 16:56:13 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[309 Số lượng : 1;309 Số lượng : 1;308 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;385 Số lượng : 18;] Xu nhận :70000000
Name : jhjdhjds giao dịch với killer || Time : 2023-02-25 17:12:04 || Item chuyển : [102 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : killer giao dịch với jhjdhjds || Time : 2023-02-25 17:12:04 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[102 Số lượng : 1;] Xu nhận :0
Name : kagsudj giao dịch với trumhacam69 || Time : 2023-02-25 17:19:19 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 648 Số lượng : 15737; ] Xu nhận :0
Name : trumhacam69 giao dịch với kagsudj || Time : 2023-02-25 17:19:19 || Item chuyển : [ 648 Số lượng : 15737; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : vailoz giao dịch với ditmemay || Time : 2023-02-25 18:36:36 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 960 Số lượng : 3;  384 Số lượng : 41;  385 Số lượng : 12;  964 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1; ] Xu nhận :0
Name : ditmemay giao dịch với vailoz || Time : 2023-02-25 18:36:36 || Item chuyển : [ 960 Số lượng : 3;  384 Số lượng : 41;  385 Số lượng : 12;  964 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
